id_prov;nombre_prov;abrev_prov;provincia;anio;ind_fec
32;Ourense;Orense;32 Ourense;1986;1,18
32;Ourense;Orense;32 Ourense;1987;1,15
32;Ourense;Orense;32 Ourense;1988;1,13
32;Ourense;Orense;32 Ourense;1989;1,1
32;Ourense;Orense;32 Ourense;1990;1,1
32;Ourense;Orense;32 Ourense;1991;1,07
32;Ourense;Orense;32 Ourense;1992;1,04
32;Ourense;Orense;32 Ourense;1993;1,05
32;Ourense;Orense;32 Ourense;1994;0,95
32;Ourense;Orense;32 Ourense;1995;0,93
32;Ourense;Orense;32 Ourense;1996;0,88
32;Ourense;Orense;32 Ourense;1997;0,86
32;Ourense;Orense;32 Ourense;1998;0,82
32;Ourense;Orense;32 Ourense;1999;0,83
32;Ourense;Orense;32 Ourense;2000;0,83
32;Ourense;Orense;32 Ourense;2001;0,82
32;Ourense;Orense;32 Ourense;2002;0,83
32;Ourense;Orense;32 Ourense;2003;0,93
32;Ourense;Orense;32 Ourense;2004;0,87
32;Ourense;Orense;32 Ourense;2005;0,88
32;Ourense;Orense;32 Ourense;2006;0,95
32;Ourense;Orense;32 Ourense;2007;0,97
32;Ourense;Orense;32 Ourense;2008;1,02
32;Ourense;Orense;32 Ourense;2009;0,98
32;Ourense;Orense;32 Ourense;2010;0,99
32;Ourense;Orense;32 Ourense;2011;0,97
32;Ourense;Orense;32 Ourense;2012;0,97
32;Ourense;Orense;32 Ourense;2013;0,96
32;Ourense;Orense;32 Ourense;2014;0,99
32;Ourense;Orense;32 Ourense;2015;1,03
32;Ourense;Orense;32 Ourense;2016;1,03
32;Ourense;Orense;32 Ourense;2017;1,03
32;Ourense;Orense;32 Ourense;2018;0,92
32;Ourense;Orense;32 Ourense;2019;0,94
32;Ourense;Orense;32 Ourense;2020;0,95
33;Asturias;Asturias;33 Asturias;1975;2,33
33;Asturias;Asturias;33 Asturias;1976;2,35
33;Asturias;Asturias;33 Asturias;1977;2,27
33;Asturias;Asturias;33 Asturias;1978;2,04
33;Asturias;Asturias;33 Asturias;1979;1,95
33;Asturias;Asturias;33 Asturias;1980;1,82
33;Asturias;Asturias;33 Asturias;1981;1,67
33;Asturias;Asturias;33 Asturias;1982;1,54
33;Asturias;Asturias;33 Asturias;1983;1,47
33;Asturias;Asturias;33 Asturias;1984;1,38
33;Asturias;Asturias;33 Asturias;1985;1,31
33;Asturias;Asturias;33 Asturias;1986;1,26
33;Asturias;Asturias;33 Asturias;1987;1,17
33;Asturias;Asturias;33 Asturias;1988;1,06
33;Asturias;Asturias;33 Asturias;1989;0,99
33;Asturias;Asturias;33 Asturias;1990;0,97
33;Asturias;Asturias;33 Asturias;1991;0,97
33;Asturias;Asturias;33 Asturias;1992;0,94
33;Asturias;Asturias;33 Asturias;1993;0,87
33;Asturias;Asturias;33 Asturias;1994;0,83
33;Asturias;Asturias;33 Asturias;1995;0,83
33;Asturias;Asturias;33 Asturias;1996;0,82
33;Asturias;Asturias;33 Asturias;1997;0,82
33;Asturias;Asturias;33 Asturias;1998;0,8
33;Asturias;Asturias;33 Asturias;1999;0,83
33;Asturias;Asturias;33 Asturias;2000;0,85
33;Asturias;Asturias;33 Asturias;2001;0,88
33;Asturias;Asturias;33 Asturias;2002;0,86
33;Asturias;Asturias;33 Asturias;2003;0,91
33;Asturias;Asturias;33 Asturias;2004;0,93
33;Asturias;Asturias;33 Asturias;2005;0,96
33;Asturias;Asturias;33 Asturias;2006;0,98
33;Asturias;Asturias;33 Asturias;2007;1,02
33;Asturias;Asturias;33 Asturias;2008;1,08
33;Asturias;Asturias;33 Asturias;2009;1,08
33;Asturias;Asturias;33 Asturias;2010;1,04
33;Asturias;Asturias;33 Asturias;2011;1,05
33;Asturias;Asturias;33 Asturias;2012;1,06
33;Asturias;Asturias;33 Asturias;2013;0,96
33;Asturias;Asturias;33 Asturias;2014;0,99
33;Asturias;Asturias;33 Asturias;2015;1,01
33;Asturias;Asturias;33 Asturias;2016;1,04
33;Asturias;Asturias;33 Asturias;2017;1,03
33;Asturias;Asturias;33 Asturias;2018;1,03
33;Asturias;Asturias;33 Asturias;2019;0,96
33;Asturias;Asturias;33 Asturias;2020;0,92
34;Palencia;Palencia;34 Palencia;1975;2,08
34;Palencia;Palencia;34 Palencia;1976;2,04
34;Palencia;Palencia;34 Palencia;1977;1,99
34;Palencia;Palencia;34 Palencia;1978;2,09
34;Palencia;Palencia;34 Palencia;1979;2,04
34;Palencia;Palencia;34 Palencia;1980;2,05
34;Palencia;Palencia;34 Palencia;1981;1,98
34;Palencia;Palencia;34 Palencia;1982;1,83
34;Palencia;Palencia;34 Palencia;1983;1,7
34;Palencia;Palencia;34 Palencia;1984;1,74
34;Palencia;Palencia;34 Palencia;1985;1,56
34;Palencia;Palencia;34 Palencia;1986;1,47
34;Palencia;Palencia;34 Palencia;1987;1,38
34;Palencia;Palencia;34 Palencia;1988;1,23
34;Palencia;Palencia;34 Palencia;1989;1,22
34;Palencia;Palencia;34 Palencia;1990;1,16
34;Palencia;Palencia;34 Palencia;1991;1,09
34;Palencia;Palencia;34 Palencia;1992;1,07
34;Palencia;Palencia;34 Palencia;1993;1,02
34;Palencia;Palencia;34 Palencia;1994;1,01
34;Palencia;Palencia;34 Palencia;1995;0,98
34;Palencia;Palencia;34 Palencia;1996;1,02
34;Palencia;Palencia;34 Palencia;1997;0,95
34;Palencia;Palencia;34 Palencia;1998;0,86
34;Palencia;Palencia;34 Palencia;1999;0,96
34;Palencia;Palencia;34 Palencia;2000;0,92
34;Palencia;Palencia;34 Palencia;2001;0,95
34;Palencia;Palencia;34 Palencia;2002;0,99
34;Palencia;Palencia;34 Palencia;2003;1,02
34;Palencia;Palencia;34 Palencia;2004;0,98
34;Palencia;Palencia;34 Palencia;2005;1,05
34;Palencia;Palencia;34 Palencia;2006;1,08
34;Palencia;Palencia;34 Palencia;2007;1,05
34;Palencia;Palencia;34 Palencia;2008;1,13
34;Palencia;Palencia;34 Palencia;2009;1,09
34;Palencia;Palencia;34 Palencia;2010;1,08
34;Palencia;Palencia;34 Palencia;2011;1,12
34;Palencia;Palencia;34 Palencia;2012;1,1
34;Palencia;Palencia;34 Palencia;2013;1,12
34;Palencia;Palencia;34 Palencia;2014;1,19
34;Palencia;Palencia;34 Palencia;2015;1,2
34;Palencia;Palencia;34 Palencia;2016;1,13
34;Palencia;Palencia;34 Palencia;2017;1,19
34;Palencia;Palencia;34 Palencia;2018;1,13
34;Palencia;Palencia;34 Palencia;2019;1,08
34;Palencia;Palencia;34 Palencia;2020;1,14
35;Palmas, Las;Las Palmas;35 Palmas, Las;1975;3,37
35;Palmas, Las;Las Palmas;35 Palmas, Las;1976;3,27
35;Palmas, Las;Las Palmas;35 Palmas, Las;1977;3,06
35;Palmas, Las;Las Palmas;35 Palmas, Las;1978;2,96
35;Palmas, Las;Las Palmas;35 Palmas, Las;1979;2,82
35;Palmas, Las;Las Palmas;35 Palmas, Las;1980;2,64
35;Palmas, Las;Las Palmas;35 Palmas, Las;1981;2,44
35;Palmas, Las;Las Palmas;35 Palmas, Las;1982;2,33
35;Palmas, Las;Las Palmas;35 Palmas, Las;1983;2,14
35;Palmas, Las;Las Palmas;35 Palmas, Las;1984;1,98
35;Palmas, Las;Las Palmas;35 Palmas, Las;1985;1,87
35;Palmas, Las;Las Palmas;35 Palmas, Las;1986;1,82
35;Palmas, Las;Las Palmas;35 Palmas, Las;1987;1,77
35;Palmas, Las;Las Palmas;35 Palmas, Las;1988;1,8
35;Palmas, Las;Las Palmas;35 Palmas, Las;1989;1,65
35;Palmas, Las;Las Palmas;35 Palmas, Las;1990;1,55
35;Palmas, Las;Las Palmas;35 Palmas, Las;1991;1,49
35;Palmas, Las;Las Palmas;35 Palmas, Las;1992;1,42
35;Palmas, Las;Las Palmas;35 Palmas, Las;1993;1,34
35;Palmas, Las;Las Palmas;35 Palmas, Las;1994;1,27
35;Palmas, Las;Las Palmas;35 Palmas, Las;1995;1,23
35;Palmas, Las;Las Palmas;35 Palmas, Las;1996;1,21
35;Palmas, Las;Las Palmas;35 Palmas, Las;1997;1,24
35;Palmas, Las;Las Palmas;35 Palmas, Las;1998;1,22
35;Palmas, Las;Las Palmas;35 Palmas, Las;1999;1,29
35;Palmas, Las;Las Palmas;35 Palmas, Las;2000;1,33
35;Palmas, Las;Las Palmas;35 Palmas, Las;2001;1,35
35;Palmas, Las;Las Palmas;35 Palmas, Las;2002;1,32
35;Palmas, Las;Las Palmas;35 Palmas, Las;2003;1,33
35;Palmas, Las;Las Palmas;35 Palmas, Las;2004;1,28
35;Palmas, Las;Las Palmas;35 Palmas, Las;2005;1,26
35;Palmas, Las;Las Palmas;35 Palmas, Las;2006;1,28
35;Palmas, Las;Las Palmas;35 Palmas, Las;2007;1,16
35;Palmas, Las;Las Palmas;35 Palmas, Las;2008;1,23
35;Palmas, Las;Las Palmas;35 Palmas, Las;2009;1,14
35;Palmas, Las;Las Palmas;35 Palmas, Las;2010;1,13
35;Palmas, Las;Las Palmas;35 Palmas, Las;2011;1,07
35;Palmas, Las;Las Palmas;35 Palmas, Las;2012;1,06
35;Palmas, Las;Las Palmas;35 Palmas, Las;2013;1,02
35;Palmas, Las;Las Palmas;35 Palmas, Las;2014;1,06
35;Palmas, Las;Las Palmas;35 Palmas, Las;2015;1,05
35;Palmas, Las;Las Palmas;35 Palmas, Las;2016;1,07
35;Palmas, Las;Las Palmas;35 Palmas, Las;2017;1,05
35;Palmas, Las;Las Palmas;35 Palmas, Las;2018;0,99
35;Palmas, Las;Las Palmas;35 Palmas, Las;2019;0,97
35;Palmas, Las;Las Palmas;35 Palmas, Las;2020;0,91
36;Pontevedra;Pontevedra;36 Pontevedra;1975;2,76
36;Pontevedra;Pontevedra;36 Pontevedra;1976;2,83
36;Pontevedra;Pontevedra;36 Pontevedra;1977;2,74
36;Pontevedra;Pontevedra;36 Pontevedra;1978;2,69
36;Pontevedra;Pontevedra;36 Pontevedra;1979;2,47
36;Pontevedra;Pontevedra;36 Pontevedra;1980;2,38
36;Pontevedra;Pontevedra;36 Pontevedra;1981;2,08
36;Pontevedra;Pontevedra;36 Pontevedra;1982;1,96
36;Pontevedra;Pontevedra;36 Pontevedra;1983;1,78
36;Pontevedra;Pontevedra;36 Pontevedra;1984;1,69
36;Pontevedra;Pontevedra;36 Pontevedra;1985;1,57
36;Pontevedra;Pontevedra;36 Pontevedra;1986;1,46
36;Pontevedra;Pontevedra;36 Pontevedra;1987;1,42
36;Pontevedra;Pontevedra;36 Pontevedra;1988;1,35
36;Pontevedra;Pontevedra;36 Pontevedra;1989;1,32
36;Pontevedra;Pontevedra;36 Pontevedra;1990;1,23
36;Pontevedra;Pontevedra;36 Pontevedra;1991;1,22
36;Pontevedra;Pontevedra;36 Pontevedra;1992;1,19
36;Pontevedra;Pontevedra;36 Pontevedra;1993;1,14
36;Pontevedra;Pontevedra;36 Pontevedra;1994;1,09
36;Pontevedra;Pontevedra;36 Pontevedra;1995;1,01
36;Pontevedra;Pontevedra;36 Pontevedra;1996;1,02
36;Pontevedra;Pontevedra;36 Pontevedra;1997;1
36;Pontevedra;Pontevedra;36 Pontevedra;1998;0,99
36;Pontevedra;Pontevedra;36 Pontevedra;1999;1,02
36;Pontevedra;Pontevedra;36 Pontevedra;2000;1,04
36;Pontevedra;Pontevedra;36 Pontevedra;2001;1,05
36;Pontevedra;Pontevedra;36 Pontevedra;2002;1,05
36;Pontevedra;Pontevedra;36 Pontevedra;2003;1,08
36;Pontevedra;Pontevedra;36 Pontevedra;2004;1,1
36;Pontevedra;Pontevedra;36 Pontevedra;2005;1,11
36;Pontevedra;Pontevedra;36 Pontevedra;2006;1,11
36;Pontevedra;Pontevedra;36 Pontevedra;2007;1,13
36;Pontevedra;Pontevedra;36 Pontevedra;2008;1,2
36;Pontevedra;Pontevedra;36 Pontevedra;2009;1,16
36;Pontevedra;Pontevedra;36 Pontevedra;2010;1,15
36;Pontevedra;Pontevedra;36 Pontevedra;2011;1,13
36;Pontevedra;Pontevedra;36 Pontevedra;2012;1,13
36;Pontevedra;Pontevedra;36 Pontevedra;2013;1,07
36;Pontevedra;Pontevedra;36 Pontevedra;2014;1,11
36;Pontevedra;Pontevedra;36 Pontevedra;2015;1,09
36;Pontevedra;Pontevedra;36 Pontevedra;2016;1,11
36;Pontevedra;Pontevedra;36 Pontevedra;2017;1,16
36;Pontevedra;Pontevedra;36 Pontevedra;2018;1,05
36;Pontevedra;Pontevedra;36 Pontevedra;2019;1,07
36;Pontevedra;Pontevedra;36 Pontevedra;2020;1,04
37;Salamanca;Salamanca;37 Salamanca;1975;2,1
37;Salamanca;Salamanca;37 Salamanca;1976;2,11
37;Salamanca;Salamanca;37 Salamanca;1977;2,03
37;Salamanca;Salamanca;37 Salamanca;1978;2,08
37;Salamanca;Salamanca;37 Salamanca;1979;2,03
37;Salamanca;Salamanca;37 Salamanca;1980;2,05
37;Salamanca;Salamanca;37 Salamanca;1981;1,97
37;Salamanca;Salamanca;37 Salamanca;1982;1,91
37;Salamanca;Salamanca;37 Salamanca;1983;1,8
37;Salamanca;Salamanca;37 Salamanca;1984;1,63
37;Salamanca;Salamanca;37 Salamanca;1985;1,56
37;Salamanca;Salamanca;37 Salamanca;1986;1,46
37;Salamanca;Salamanca;37 Salamanca;1987;1,38
37;Salamanca;Salamanca;37 Salamanca;1988;1,28
37;Salamanca;Salamanca;37 Salamanca;1989;1,23
37;Salamanca;Salamanca;37 Salamanca;1990;1,18
37;Salamanca;Salamanca;37 Salamanca;1991;1,19
37;Salamanca;Salamanca;37 Salamanca;1992;1,13
37;Salamanca;Salamanca;37 Salamanca;1993;1,1
37;Salamanca;Salamanca;37 Salamanca;1994;1,01
37;Salamanca;Salamanca;37 Salamanca;1995;0,99
37;Salamanca;Salamanca;37 Salamanca;1996;0,93
37;Salamanca;Salamanca;37 Salamanca;1997;0,98
37;Salamanca;Salamanca;37 Salamanca;1998;0,94
37;Salamanca;Salamanca;37 Salamanca;1999;0,94
37;Salamanca;Salamanca;37 Salamanca;2000;0,99
37;Salamanca;Salamanca;37 Salamanca;2001;0,97
37;Salamanca;Salamanca;37 Salamanca;2002;1
37;Salamanca;Salamanca;37 Salamanca;2003;1,04
37;Salamanca;Salamanca;37 Salamanca;2004;1,08
37;Salamanca;Salamanca;37 Salamanca;2005;1,08
37;Salamanca;Salamanca;37 Salamanca;2006;1,09
37;Salamanca;Salamanca;37 Salamanca;2007;1,16
37;Salamanca;Salamanca;37 Salamanca;2008;1,22
37;Salamanca;Salamanca;37 Salamanca;2009;1,14
37;Salamanca;Salamanca;37 Salamanca;2010;1,13
37;Salamanca;Salamanca;37 Salamanca;2011;1,17
37;Salamanca;Salamanca;37 Salamanca;2012;1,14
37;Salamanca;Salamanca;37 Salamanca;2013;1,06
37;Salamanca;Salamanca;37 Salamanca;2014;1,14
37;Salamanca;Salamanca;37 Salamanca;2015;1,17
37;Salamanca;Salamanca;37 Salamanca;2016;1,17
37;Salamanca;Salamanca;37 Salamanca;2017;1,1
37;Salamanca;Salamanca;37 Salamanca;2018;1,14
37;Salamanca;Salamanca;37 Salamanca;2019;1,11
37;Salamanca;Salamanca;37 Salamanca;2020;1,05
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1975;3
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1976;2,97
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1977;2,75
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1978;2,66
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1979;2,59
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1980;2,44
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1981;2,31
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1982;2,09
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1983;1,94
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1984;1,85
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1985;1,7
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1986;1,63
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1987;1,57
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1988;1,5
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1989;1,47
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1990;1,42
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1991;1,34
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1992;1,36
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1993;1,27
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1994;1,21
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1995;1,19
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1996;1,17
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1997;1,15
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1998;1,14
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;1999;1,24
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2000;1,2
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2001;1,2
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2002;1,21
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2003;1,11
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2004;1,11
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2005;1,21
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2006;1,23
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2007;1,23
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2008;1,25
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2009;1,15
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2010;1,1
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2011;1,07
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2012;1,08
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2013;0,96
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2014;1,03
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2015;1,05
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2016;1,04
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2017;1,05
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2018;0,98
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2019;0,91
38;Santa Cruz de Tenerife;St.Cruz. Tenerife;38 Santa Cruz de Tenerife;2020;0,85
39;Cantabria;Cantabria;39 Cantabria;1975;2,63
39;Cantabria;Cantabria;39 Cantabria;1976;2,67
39;Cantabria;Cantabria;39 Cantabria;1977;2,54
39;Cantabria;Cantabria;39 Cantabria;1978;2,46
39;Cantabria;Cantabria;39 Cantabria;1979;2,27
39;Cantabria;Cantabria;39 Cantabria;1980;2,16
39;Cantabria;Cantabria;39 Cantabria;1981;2,02
39;Cantabria;Cantabria;39 Cantabria;1982;1,84
39;Cantabria;Cantabria;39 Cantabria;1983;1,71
39;Cantabria;Cantabria;39 Cantabria;1984;1,58
39;Cantabria;Cantabria;39 Cantabria;1985;1,45
39;Cantabria;Cantabria;39 Cantabria;1986;1,37
39;Cantabria;Cantabria;39 Cantabria;1987;1,32
39;Cantabria;Cantabria;39 Cantabria;1988;1,26
39;Cantabria;Cantabria;39 Cantabria;1989;1,16
39;Cantabria;Cantabria;39 Cantabria;1990;1,15
39;Cantabria;Cantabria;39 Cantabria;1991;1,09
39;Cantabria;Cantabria;39 Cantabria;1992;1,07
39;Cantabria;Cantabria;39 Cantabria;1993;1,02
39;Cantabria;Cantabria;39 Cantabria;1994;0,94
39;Cantabria;Cantabria;39 Cantabria;1995;0,92
39;Cantabria;Cantabria;39 Cantabria;1996;0,94
39;Cantabria;Cantabria;39 Cantabria;1997;0,95
39;Cantabria;Cantabria;39 Cantabria;1998;0,93
39;Cantabria;Cantabria;39 Cantabria;1999;0,97
39;Cantabria;Cantabria;39 Cantabria;2000;1,05
39;Cantabria;Cantabria;39 Cantabria;2001;1,03
39;Cantabria;Cantabria;39 Cantabria;2002;1,09
39;Cantabria;Cantabria;39 Cantabria;2003;1,15
39;Cantabria;Cantabria;39 Cantabria;2004;1,18
39;Cantabria;Cantabria;39 Cantabria;2005;1,2
39;Cantabria;Cantabria;39 Cantabria;2006;1,19
39;Cantabria;Cantabria;39 Cantabria;2007;1,22
39;Cantabria;Cantabria;39 Cantabria;2008;1,32
39;Cantabria;Cantabria;39 Cantabria;2009;1,26
39;Cantabria;Cantabria;39 Cantabria;2010;1,26
39;Cantabria;Cantabria;39 Cantabria;2011;1,22
39;Cantabria;Cantabria;39 Cantabria;2012;1,19
39;Cantabria;Cantabria;39 Cantabria;2013;1,18
39;Cantabria;Cantabria;39 Cantabria;2014;1,15
39;Cantabria;Cantabria;39 Cantabria;2015;1,15
39;Cantabria;Cantabria;39 Cantabria;2016;1,15
39;Cantabria;Cantabria;39 Cantabria;2017;1,17
39;Cantabria;Cantabria;39 Cantabria;2018;1,12
39;Cantabria;Cantabria;39 Cantabria;2019;1,07
39;Cantabria;Cantabria;39 Cantabria;2020;1,07
40;Segovia;Segovia;40 Segovia;1975;2,61
40;Segovia;Segovia;40 Segovia;1976;2,6
40;Segovia;Segovia;40 Segovia;1977;2,47
40;Segovia;Segovia;40 Segovia;1978;2,34
40;Segovia;Segovia;40 Segovia;1979;2,39
40;Segovia;Segovia;40 Segovia;1980;2,21
40;Segovia;Segovia;40 Segovia;1981;2,14
40;Segovia;Segovia;40 Segovia;1982;2,03
40;Segovia;Segovia;40 Segovia;1983;1,88
40;Segovia;Segovia;40 Segovia;1984;1,72
40;Segovia;Segovia;40 Segovia;1985;1,72
40;Segovia;Segovia;40 Segovia;1986;1,47
40;Segovia;Segovia;40 Segovia;1987;1,38
40;Segovia;Segovia;40 Segovia;1988;1,34
40;Segovia;Segovia;40 Segovia;1989;1,35
40;Segovia;Segovia;40 Segovia;1990;1,31
40;Segovia;Segovia;40 Segovia;1991;1,29
40;Segovia;Segovia;40 Segovia;1992;1,25
40;Segovia;Segovia;40 Segovia;1993;1,15
40;Segovia;Segovia;40 Segovia;1994;1,13
40;Segovia;Segovia;40 Segovia;1995;1,15
40;Segovia;Segovia;40 Segovia;1996;1,14
40;Segovia;Segovia;40 Segovia;1997;1,19
40;Segovia;Segovia;40 Segovia;1998;1,06
40;Segovia;Segovia;40 Segovia;1999;1,09
40;Segovia;Segovia;40 Segovia;2000;1,11
40;Segovia;Segovia;40 Segovia;2001;1,17
40;Segovia;Segovia;40 Segovia;2002;1,19
40;Segovia;Segovia;40 Segovia;2003;1,25
40;Segovia;Segovia;40 Segovia;2004;1,23
40;Segovia;Segovia;40 Segovia;2005;1,31
40;Segovia;Segovia;40 Segovia;2006;1,31
40;Segovia;Segovia;40 Segovia;2007;1,28
40;Segovia;Segovia;40 Segovia;2008;1,38
40;Segovia;Segovia;40 Segovia;2009;1,33
40;Segovia;Segovia;40 Segovia;2010;1,34
40;Segovia;Segovia;40 Segovia;2011;1,34
40;Segovia;Segovia;40 Segovia;2012;1,27
40;Segovia;Segovia;40 Segovia;2013;1,19
40;Segovia;Segovia;40 Segovia;2014;1,34
40;Segovia;Segovia;40 Segovia;2015;1,3
40;Segovia;Segovia;40 Segovia;2016;1,27
40;Segovia;Segovia;40 Segovia;2017;1,25
40;Segovia;Segovia;40 Segovia;2018;1,25
40;Segovia;Segovia;40 Segovia;2019;1,22
40;Segovia;Segovia;40 Segovia;2020;1,17
41;Sevilla;Sevilla;41 Sevilla;1975;3,24
41;Sevilla;Sevilla;41 Sevilla;1976;3,3
41;Sevilla;Sevilla;41 Sevilla;1977;3,27
41;Sevilla;Sevilla;41 Sevilla;1978;3,18
41;Sevilla;Sevilla;41 Sevilla;1979;2,93
41;Sevilla;Sevilla;41 Sevilla;1980;2,84
41;Sevilla;Sevilla;41 Sevilla;1981;2,61
41;Sevilla;Sevilla;41 Sevilla;1982;2,51
41;Sevilla;Sevilla;41 Sevilla;1983;2,33
41;Sevilla;Sevilla;41 Sevilla;1984;2,15
41;Sevilla;Sevilla;41 Sevilla;1985;2,01
41;Sevilla;Sevilla;41 Sevilla;1986;1,89
41;Sevilla;Sevilla;41 Sevilla;1987;1,82
41;Sevilla;Sevilla;41 Sevilla;1988;1,75
41;Sevilla;Sevilla;41 Sevilla;1989;1,68
41;Sevilla;Sevilla;41 Sevilla;1990;1,65
41;Sevilla;Sevilla;41 Sevilla;1991;1,63
41;Sevilla;Sevilla;41 Sevilla;1992;1,58
41;Sevilla;Sevilla;41 Sevilla;1993;1,55
41;Sevilla;Sevilla;41 Sevilla;1994;1,44
41;Sevilla;Sevilla;41 Sevilla;1995;1,36
41;Sevilla;Sevilla;41 Sevilla;1996;1,3
41;Sevilla;Sevilla;41 Sevilla;1997;1,32
41;Sevilla;Sevilla;41 Sevilla;1998;1,27
41;Sevilla;Sevilla;41 Sevilla;1999;1,29
41;Sevilla;Sevilla;41 Sevilla;2000;1,34
41;Sevilla;Sevilla;41 Sevilla;2001;1,33
41;Sevilla;Sevilla;41 Sevilla;2002;1,34
41;Sevilla;Sevilla;41 Sevilla;2003;1,39
41;Sevilla;Sevilla;41 Sevilla;2004;1,43
41;Sevilla;Sevilla;41 Sevilla;2005;1,47
41;Sevilla;Sevilla;41 Sevilla;2006;1,52
41;Sevilla;Sevilla;41 Sevilla;2007;1,54
41;Sevilla;Sevilla;41 Sevilla;2008;1,65
41;Sevilla;Sevilla;41 Sevilla;2009;1,56
41;Sevilla;Sevilla;41 Sevilla;2010;1,51
41;Sevilla;Sevilla;41 Sevilla;2011;1,46
41;Sevilla;Sevilla;41 Sevilla;2012;1,42
41;Sevilla;Sevilla;41 Sevilla;2013;1,38
41;Sevilla;Sevilla;41 Sevilla;2014;1,43
41;Sevilla;Sevilla;41 Sevilla;2015;1,42
41;Sevilla;Sevilla;41 Sevilla;2016;1,43
41;Sevilla;Sevilla;41 Sevilla;2017;1,38
41;Sevilla;Sevilla;41 Sevilla;2018;1,35
41;Sevilla;Sevilla;41 Sevilla;2019;1,3
41;Sevilla;Sevilla;41 Sevilla;2020;1,26
42;Soria;Soria;42 Soria;1975;1,84
42;Soria;Soria;42 Soria;1976;2
42;Soria;Soria;42 Soria;1977;2,04
